TenantId,AccountDomain,AccountName,AccountObjectId,AccountSid,AccountUpn,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FolderPath,FileSize,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessIntegrityLevel,InitiatingProcessLogonId,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,InitiatingProcessTokenElevation,InitiatingProcessFileSize,InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoFileDescription,LogonId,MD5,MachineGroup,ProcessCommandLine,ProcessCreationTime [UTC],ProcessId,ProcessIntegrityLevel,ProcessTokenElevation,ProcessVersionInfoCompanyName,ProcessVersionInfoProductName,ProcessVersionInfoProductVersion,ProcessVersionInfoInternalFileName,ProcessVersionInfoOriginalFileName,ProcessVersionInfoFileDescription,InitiatingProcessSignerType,InitiatingProcessSignatureStatus,ReportId,SHA1,SHA256,TimeGenerated [UTC],Timestamp [UTC],InitiatingProcessParentCreationTime [UTC],InitiatingProcessCreationTime [UTC],CreatedProcessSessionId,IsProcessRemoteSession,ProcessRemoteSessionDeviceName,ProcessRemoteSessionIP,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,InitiatingProcessUniqueId,ProcessUniqueId,SourceSystem,Type
19864e56-23ed-497a-b56f-d7aa24c8a6f2,nt authority,cmartin,,S-1-5-18,,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,DismHost.exe,C:\Windows\System32\Dism\DismHost.exe,173440,nt authority,cmartin,,S-1-5-18,,"""powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Windows\IMECache\HealthScripts\4e0663b2-b433-4cb8-9ac3-f4f77d00ae21_1\detect.ps1"" ",powershell.exe,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,23240,System,999,0cb6529404faef431547cff590744553,AgentExecutor.exe,28376,0b2e795525166044e6c2b8527b5f01571b4e6718,3bfedaaa40d9e19e45a3ee10c0f14b1750b01619ebb9f39be3865bcfdacdd2e5,TokenElevationTypeDefault,423424,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,999,33d2996b06329d4ff1fe0e596dfe403a,UnassignedGroup,dismhost.exe {089949BF-F02A-4737-BB43-07705B71E0AD},"10/15/2025, 5:01:05.961 PM",28952,System,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,dismhost,DismHost.exe,Dism Host Servicing Process,OsVendor,Valid,31823,32876e737f6cf11c22b35fcae445465ae189637d,45ccd2ac275d2574d428093921f0590eeb8a8b607627a0395ef60cefbfaa20f7,"10/15/2025, 5:01:05.999 PM","10/15/2025, 5:01:05.999 PM","10/15/2025, 5:01:02.186 PM","10/15/2025, 5:01:02.540 PM",0,false,,,0,false,,,39969446692922491,39969446692922503,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,nt authority,cmartin,,S-1-5-18,,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,DismHost.exe,C:\Windows\System32\Dism\DismHost.exe,173440,nt authority,cmartin,,S-1-5-18,,"""powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Windows\IMECache\HealthScripts\4e0663b2-b433-4cb8-9ac3-f4f77d00ae21_1\detect.ps1"" ",powershell.exe,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,23240,System,999,0cb6529404faef431547cff590744553,AgentExecutor.exe,28376,0b2e795525166044e6c2b8527b5f01571b4e6718,3bfedaaa40d9e19e45a3ee10c0f14b1750b01619ebb9f39be3865bcfdacdd2e5,TokenElevationTypeDefault,423424,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,0,33d2996b06329d4ff1fe0e596dfe403a,UnassignedGroup,dismhost.exe {FEE26228-D513-4567-9463-C3B9C7B9B44E},"10/15/2025, 5:01:07.174 PM",28492,System,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,dismhost,DismHost.exe,Dism Host Servicing Process,OsVendor,Valid,31824,32876e737f6cf11c22b35fcae445465ae189637d,45ccd2ac275d2574d428093921f0590eeb8a8b607627a0395ef60cefbfaa20f7,"10/15/2025, 5:01:07.204 PM","10/15/2025, 5:01:07.204 PM","10/15/2025, 5:01:02.186 PM","10/15/2025, 5:01:02.540 PM",0,false,,,0,false,,,39969446692922491,39969446692922505,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,nt authority,cmartin,,S-1-5-18,,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,powershell.exe,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,423424,nt authority,cmartin,,S-1-5-18,,"""agentexecutor.exe""  -remediationScript  """"C:\Windows\IMECache\HealthScripts\b8ee6c49-6c37-42ff-bb15-b934cacf1716_1\detect.ps1"""" """"C:\Windows\IMECache\HealthScripts\b8ee6c49-6c37-42ff-bb15-b934cacf1716_1\f9495b65-d70d-4558-b616-2841837aa6da_PreDetectScript.output"""" """"C:\Windows\IMECache\HealthScripts\b8ee6c49-6c37-42ff-bb15-b934cacf1716_1\f9495b65-d70d-4558-b616-2841837aa6da_PreDetectScript.error"""" """"C:\Windows\IMECache\HealthScripts\b8ee6c49-6c37-42ff-bb15-b934cacf1716_1\f9495b65-d70d-4558-b616-2841837aa6da_PreDetectScript.timeout"""" 3600 ""C:\Windows\SysWOW64\WindowsPowerShell\v1.0"" 0 """"C:\Windows\IMECache\HealthScripts\b8ee6c49-6c37-42ff-bb15-b934cacf1716_1\f9495b65-d70d-4558-b616-2841837aa6da_PreDetectScript.exit"""" True """"",agentexecutor.exe,c:\program files (x86)\microsoft intune management extension\agentexecutor.exe,30496,System,999,e1664ff9d6ecaf50c07ea0161b0f022d,Microsoft.Management.Services.IntuneWindowsAgent.exe,15904,aa71fc5cc14f3aa0c4ff3028be191f3c025a37a3,b8d2ab7d5195b59b14cbdad2bde5b7822828e7ac906d84a2c5d4bba787a5908c,TokenElevationTypeDefault,74656,Microsoft Corporation,Microsoft® Intune™,1.95.104.0.ac3dce393e15f6b24659bb4fb98760e987ebb398 Intune-Redist-EMSAgent.release (db6d337ac00000N.250925-1525),AgentExecutor.exe,AgentExecutor.exe,AgentExecutor,999,0cb6529404faef431547cff590744553,UnassignedGroup,"""powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Windows\IMECache\HealthScripts\b8ee6c49-6c37-42ff-bb15-b934cacf1716_1\detect.ps1"" ","10/15/2025, 5:01:21.645 PM",24712,System,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,OsVendorApplication,Valid,31826,0b2e795525166044e6c2b8527b5f01571b4e6718,3bfedaaa40d9e19e45a3ee10c0f14b1750b01619ebb9f39be3865bcfdacdd2e5,"10/15/2025, 5:01:21.726 PM","10/15/2025, 5:01:21.726 PM","10/15/2025, 11:44:29.616 AM","10/15/2025, 5:01:21.308 PM",0,false,,,0,false,,,39969446692922524,39969446692922526,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,nt authority,cmartin,,S-1-5-18,,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,powershell.exe,C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,423424,nt authority,cmartin,,S-1-5-18,,"""agentexecutor.exe""  -remediationScript  """"C:\Windows\IMECache\HealthScripts\4e0663b2-b433-4cb8-9ac3-f4f77d00ae21_1\detect.ps1"""" """"C:\Windows\IMECache\HealthScripts\4e0663b2-b433-4cb8-9ac3-f4f77d00ae21_1\93cbdaeb-046b-4fc3-ab9d-7afefa983745_PreDetectScript.output"""" """"C:\Windows\IMECache\HealthScripts\4e0663b2-b433-4cb8-9ac3-f4f77d00ae21_1\93cbdaeb-046b-4fc3-ab9d-7afefa983745_PreDetectScript.error"""" """"C:\Windows\IMECache\HealthScripts\4e0663b2-b433-4cb8-9ac3-f4f77d00ae21_1\93cbdaeb-046b-4fc3-ab9d-7afefa983745_PreDetectScript.timeout"""" 3600 ""C:\Windows\SysWOW64\WindowsPowerShell\v1.0"" 0 """"C:\Windows\IMECache\HealthScripts\4e0663b2-b433-4cb8-9ac3-f4f77d00ae21_1\93cbdaeb-046b-4fc3-ab9d-7afefa983745_PreDetectScript.exit"""" True """"",agentexecutor.exe,c:\program files (x86)\microsoft intune management extension\agentexecutor.exe,28376,System,999,e1664ff9d6ecaf50c07ea0161b0f022d,Microsoft.Management.Services.IntuneWindowsAgent.exe,15904,aa71fc5cc14f3aa0c4ff3028be191f3c025a37a3,b8d2ab7d5195b59b14cbdad2bde5b7822828e7ac906d84a2c5d4bba787a5908c,TokenElevationTypeDefault,74656,Microsoft Corporation,Microsoft® Intune™,1.95.104.0.ac3dce393e15f6b24659bb4fb98760e987ebb398 Intune-Redist-EMSAgent.release (db6d337ac00000N.250925-1525),AgentExecutor.exe,AgentExecutor.exe,AgentExecutor,999,0cb6529404faef431547cff590744553,UnassignedGroup,"""powershell.exe"" -NoProfile -executionPolicy bypass -file  ""C:\Windows\IMECache\HealthScripts\4e0663b2-b433-4cb8-9ac3-f4f77d00ae21_1\detect.ps1"" ","10/15/2025, 5:01:02.540 PM",23240,System,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,OsVendorApplication,Valid,31817,0b2e795525166044e6c2b8527b5f01571b4e6718,3bfedaaa40d9e19e45a3ee10c0f14b1750b01619ebb9f39be3865bcfdacdd2e5,"10/15/2025, 5:01:02.673 PM","10/15/2025, 5:01:02.673 PM","10/15/2025, 11:44:29.616 AM","10/15/2025, 5:01:02.186 PM",0,false,,,0,false,,,39969446692922488,39969446692922491,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,"{""DesktopName"":""WinSta0\\Default""}",,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,4265000,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""ms-teams.exe"" ",ms-teams.exe,c:\program files\windowsapps\msteams_25255.703.3978.7153_x64__8wekyb3d8bbwe\ms-teams.exe,5756,Medium,3475594,feade8dd124b0ebf7eba60144fbdf1d3,svchost.exe,11088,5626d298c9413ab4e1336374bc52902f92460aba,40aab230024482ab95f175573241076e04182357372b0efdfecd17e3e808bdaf,TokenElevationTypeDefault,26367520,Microsoft Corporation,Microsoft Teams,25255.703.3978.7153,Microsoft Teams,ms-teams.exe,Microsoft Teams,3475594,631297372a06f709544d984c6dddf653,UnassignedGroup,"""msedge.exe"" --single-argument microsoft-edge:///?url=https%3a%2f%2famazon.webex.com%2famazon%2fj.php%3fMTID%3dm8d46cce8692cad7d71b7bddb00c09f45&source=teams","10/15/2025, 4:59:32.351 PM",29656,Medium,TokenElevationTypeDefault,Microsoft Corporation,Microsoft Edge,141.0.3537.71,msedge_exe,msedge.exe,Microsoft Edge,OsVendorApplication,Valid,31787,93582a42d1248864dc40e8578b10db8fcf4aac86,b4b098cbc779c9987d660b786bf69b0743b13497212380be3a0811a7ccd1c748,"10/15/2025, 4:59:32.379 PM","10/15/2025, 4:59:32.379 PM","10/15/2025, 11:42:06.694 AM","10/15/2025, 12:07:03.800 PM",1,false,,,1,false,,,39969446692914466,39969446692922367,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,454656,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""WindowsTerminal.exe"" -Embedding",windowsterminal.exe,c:\program files\windowsapps\microsoft.windowsterminal_1.23.12811.0_x64__8wekyb3d8bbwe\windowsterminal.exe,3872,Medium,3475594,cb1205c3a413f8c2d53ca5ba21a4b3d8,svchost.exe,1708,6ba98f6a07b30f247e43073fdf91a753deb74aa8,aa293dc0fe288c4b40cd5126a047a3ae706dafba8d6b6ac67db125c782fd5926,TokenElevationTypeDefault,674848,Microsoft Corporation,Windows Terminal,1.23.251008001,WindowsTerminal,WindowsTerminal.exe,Windows Terminal Host,3475594,a97e6573b97b44c96122bfa543a82ea1,UnassignedGroup,powershell.exe,"10/15/2025, 5:06:59.181 PM",25448,Medium,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,OsVendorApplication,Valid,31901,eb42621654e02faf2de940442b6deb1a77864e5b,0ff6f2c94bc7e2833a5f7e16de1622e5dba70396f31c7d5f56381870317e8c46,"10/15/2025, 5:06:59.222 PM","10/15/2025, 5:06:59.222 PM","10/15/2025, 11:41:41.415 AM","10/15/2025, 5:05:27.268 PM",1,false,,,1,false,,,39969446692922872,39969446692922994,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,OpenConsole.exe,C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.23.12811.0_x64__8wekyb3d8bbwe\OpenConsole.exe,1148448,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""WindowsTerminal.exe"" -Embedding",windowsterminal.exe,c:\program files\windowsapps\microsoft.windowsterminal_1.23.12811.0_x64__8wekyb3d8bbwe\windowsterminal.exe,3872,Medium,3475594,cb1205c3a413f8c2d53ca5ba21a4b3d8,svchost.exe,1708,6ba98f6a07b30f247e43073fdf91a753deb74aa8,aa293dc0fe288c4b40cd5126a047a3ae706dafba8d6b6ac67db125c782fd5926,TokenElevationTypeDefault,674848,Microsoft Corporation,Windows Terminal,1.23.251008001,WindowsTerminal,WindowsTerminal.exe,Windows Terminal Host,3475594,c48d95c59d686e879c4462c9c2d1348d,UnassignedGroup,"""OpenConsole.exe"" --headless --textMeasurement graphemes --width 133 --height 33 --signal 0x948 --server 0xa58","10/15/2025, 5:06:58.820 PM",2960,Medium,TokenElevationTypeDefault,Microsoft Corporation,Windows Terminal,1.23.251008001,Host.EXE,OpenConsole.exe,Console Window and PTY Host (Open Source),OsVendorApplication,Valid,31900,298492dc67baf59d269eaa8215be460c97ac6766,d1fe7faa62f9e955e2ac2371f95d7e5513df4d496255097158f979c94782c5fc,"10/15/2025, 5:06:59.167 PM","10/15/2025, 5:06:59.167 PM","10/15/2025, 11:41:41.415 AM","10/15/2025, 5:05:27.268 PM",1,false,,,1,false,,,39969446692922872,39969446692922993,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,cmd.exe,C:\Windows\System32\cmd.exe,344064,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,powershell.exe,powershell.exe,c:\windows\cmartin32\windowspowershell\v1.0\powershell.exe,25448,Medium,3475594,a97e6573b97b44c96122bfa543a82ea1,WindowsTerminal.exe,3872,eb42621654e02faf2de940442b6deb1a77864e5b,0ff6f2c94bc7e2833a5f7e16de1622e5dba70396f31c7d5f56381870317e8c46,TokenElevationTypeDefault,454656,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,3475594,fc01b4963b10d5d1a4812184b0998e8f,UnassignedGroup,"""cmd.exe""","10/15/2025, 5:07:05.403 PM",30776,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,OsVendor,Valid,31908,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,"10/15/2025, 5:07:05.575 PM","10/15/2025, 5:07:05.575 PM","10/15/2025, 5:05:27.268 PM","10/15/2025, 5:06:59.181 PM",1,false,,,1,false,,,39969446692922994,39969446692923005,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,OpenConsole.exe,C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.23.12811.0_x64__8wekyb3d8bbwe\OpenConsole.exe,1148448,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""WindowsTerminal.exe"" -Embedding",windowsterminal.exe,c:\program files\windowsapps\microsoft.windowsterminal_1.23.12811.0_x64__8wekyb3d8bbwe\windowsterminal.exe,3872,Medium,3475594,cb1205c3a413f8c2d53ca5ba21a4b3d8,svchost.exe,1708,6ba98f6a07b30f247e43073fdf91a753deb74aa8,aa293dc0fe288c4b40cd5126a047a3ae706dafba8d6b6ac67db125c782fd5926,TokenElevationTypeDefault,674848,Microsoft Corporation,Windows Terminal,1.23.251008001,WindowsTerminal,WindowsTerminal.exe,Windows Terminal Host,3475594,c48d95c59d686e879c4462c9c2d1348d,UnassignedGroup,"""OpenConsole.exe"" --headless --textMeasurement graphemes --width 133 --height 33 --signal 0xb50 --server 0xb48","10/15/2025, 5:07:29.623 PM",29764,Medium,TokenElevationTypeDefault,Microsoft Corporation,Windows Terminal,1.23.251008001,Host.EXE,OpenConsole.exe,Console Window and PTY Host (Open Source),OsVendorApplication,Valid,31939,298492dc67baf59d269eaa8215be460c97ac6766,d1fe7faa62f9e955e2ac2371f95d7e5513df4d496255097158f979c94782c5fc,"10/15/2025, 5:07:29.985 PM","10/15/2025, 5:07:29.985 PM","10/15/2025, 11:41:41.415 AM","10/15/2025, 5:05:27.268 PM",1,false,,,1,false,,,39969446692922872,39969446692923041,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,454656,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""WindowsTerminal.exe"" -Embedding",windowsterminal.exe,c:\program files\windowsapps\microsoft.windowsterminal_1.23.12811.0_x64__8wekyb3d8bbwe\windowsterminal.exe,3872,Medium,3475594,cb1205c3a413f8c2d53ca5ba21a4b3d8,svchost.exe,1708,6ba98f6a07b30f247e43073fdf91a753deb74aa8,aa293dc0fe288c4b40cd5126a047a3ae706dafba8d6b6ac67db125c782fd5926,TokenElevationTypeDefault,674848,Microsoft Corporation,Windows Terminal,1.23.251008001,WindowsTerminal,WindowsTerminal.exe,Windows Terminal Host,3475594,a97e6573b97b44c96122bfa543a82ea1,UnassignedGroup,powershell.exe,"10/15/2025, 5:07:55.925 PM",26640,Medium,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,OsVendorApplication,Valid,31947,eb42621654e02faf2de940442b6deb1a77864e5b,0ff6f2c94bc7e2833a5f7e16de1622e5dba70396f31c7d5f56381870317e8c46,"10/15/2025, 5:07:55.963 PM","10/15/2025, 5:07:55.963 PM","10/15/2025, 11:41:41.415 AM","10/15/2025, 5:05:27.268 PM",1,false,,,1,false,,,39969446692922872,39969446692923078,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,454656,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""WindowsTerminal.exe"" -Embedding",windowsterminal.exe,c:\program files\windowsapps\microsoft.windowsterminal_1.23.12811.0_x64__8wekyb3d8bbwe\windowsterminal.exe,3872,Medium,3475594,cb1205c3a413f8c2d53ca5ba21a4b3d8,svchost.exe,1708,6ba98f6a07b30f247e43073fdf91a753deb74aa8,aa293dc0fe288c4b40cd5126a047a3ae706dafba8d6b6ac67db125c782fd5926,TokenElevationTypeDefault,674848,Microsoft Corporation,Windows Terminal,1.23.251008001,WindowsTerminal,WindowsTerminal.exe,Windows Terminal Host,3475594,a97e6573b97b44c96122bfa543a82ea1,UnassignedGroup,powershell.exe,"10/15/2025, 5:07:30.000 PM",31736,Medium,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,OsVendorApplication,Valid,31940,eb42621654e02faf2de940442b6deb1a77864e5b,0ff6f2c94bc7e2833a5f7e16de1622e5dba70396f31c7d5f56381870317e8c46,"10/15/2025, 5:07:30.049 PM","10/15/2025, 5:07:30.049 PM","10/15/2025, 11:41:41.415 AM","10/15/2025, 5:05:27.268 PM",1,false,,,1,false,,,39969446692922872,39969446692923042,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,OpenConsole.exe,C:\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.23.12811.0_x64__8wekyb3d8bbwe\OpenConsole.exe,1148448,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,"""WindowsTerminal.exe"" -Embedding",windowsterminal.exe,c:\program files\windowsapps\microsoft.windowsterminal_1.23.12811.0_x64__8wekyb3d8bbwe\windowsterminal.exe,3872,Medium,3475594,cb1205c3a413f8c2d53ca5ba21a4b3d8,svchost.exe,1708,6ba98f6a07b30f247e43073fdf91a753deb74aa8,aa293dc0fe288c4b40cd5126a047a3ae706dafba8d6b6ac67db125c782fd5926,TokenElevationTypeDefault,674848,Microsoft Corporation,Windows Terminal,1.23.251008001,WindowsTerminal,WindowsTerminal.exe,Windows Terminal Host,3475594,c48d95c59d686e879c4462c9c2d1348d,UnassignedGroup,"""OpenConsole.exe"" --headless --textMeasurement graphemes --width 133 --height 33 --signal 0xa50 --server 0xa94","10/15/2025, 5:07:55.570 PM",6020,Medium,TokenElevationTypeDefault,Microsoft Corporation,Windows Terminal,1.23.251008001,Host.EXE,OpenConsole.exe,Console Window and PTY Host (Open Source),OsVendorApplication,Valid,31946,298492dc67baf59d269eaa8215be460c97ac6766,d1fe7faa62f9e955e2ac2371f95d7e5513df4d496255097158f979c94782c5fc,"10/15/2025, 5:07:55.910 PM","10/15/2025, 5:07:55.910 PM","10/15/2025, 11:41:41.415 AM","10/15/2025, 5:05:27.268 PM",1,false,,,1,false,,,39969446692922872,39969446692923077,,DeviceProcessEvents
19864e56-23ed-497a-b56f-d7aa24c8a6f2,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,ProcessCreated,,,c29a38f40050af6141fd214da50e5be7,LAP-537.contoso.com,cmd.exe,C:\Windows\System32\cmd.exe,344064,na,awhite,55ce7365-20e5-fa79-fb11-9cf90edd996f,S-1-5-21-4636785607-2024467317-1000000000-585607,awhite@tailspin.com,powershell.exe,powershell.exe,c:\windows\cmartin32\windowspowershell\v1.0\powershell.exe,31736,Medium,3475594,a97e6573b97b44c96122bfa543a82ea1,WindowsTerminal.exe,3872,eb42621654e02faf2de940442b6deb1a77864e5b,0ff6f2c94bc7e2833a5f7e16de1622e5dba70396f31c7d5f56381870317e8c46,TokenElevationTypeDefault,454656,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,POWERSHELL,PowerShell.EXE,Windows PowerShell,3475594,fc01b4963b10d5d1a4812184b0998e8f,UnassignedGroup,"""cmd.exe""","10/15/2025, 5:07:35.449 PM",29904,High,TokenElevationTypeDefault,Microsoft Corporation,Microsoft® Windows® Operating System,10.0.26100.5074,cmd,Cmd.Exe,Windows Command Processor,OsVendor,Valid,31944,a970c9d1c2d4f0866cf383cfd2cee63117136aab,65c9ec61a5b10e7eec76a7a961766b86bb93604ef18c5d1fe8ac53b4e53ef17a,"10/15/2025, 5:07:35.632 PM","10/15/2025, 5:07:35.632 PM","10/15/2025, 5:05:27.268 PM","10/15/2025, 5:07:30.000 PM",1,false,,,1,false,,,39969446692923042,39969446692923049,,DeviceProcessEvents
